MISSING FUNCTIONS REPORT
================================================================================

Total functions in symbols.txt: 18539
Functions in asm_decomp: 10876
Functions matched: 9880
Missing functions: 1261

ALL MISSING FUNCTIONS (sorted by size):
--------------------------------------------------------------------------------
0x8037331C     40B  PSMTXScale
0x803778BC     40B  __ARQPushTempQueue
0x8037CBF4     40B  MIXSetInput
0x8037CC98     40B  MIXAuxAPreFader
0x8037CCF0     40B  MIXSetAuxA
0x8037CD94     40B  MIXAuxBPreFader
0x8037D084     40B  MIXMute
0x8037D10C     40B  MIXSetFader
0x80380424     40B  __CARDSetFontEncode
0x803820A0     40B  CARDCheckAsync
0x803870B8     40B  DisableWriteGatherPipe_1
0x8038BA4C     40B  GXSetCullMode
0x8038CC00     40B  GXGetLightDir
0x8038FBD4     40B  GXSetNumTevStages
0x80390F84     40B  GXSetClipMode
0x80392214     40B  VMResizeARAM
0x80392554     40B  VMStoreAllPages
0x80392D94     40B  VMGetNumUnallocatedBytes
0x8039AC00     40B  _savefpr_23
0x8039AC4C     40B  _savegpr_23
0x8039AC98     40B  _restfpr_23
0x8039ACE4     40B  _restgpr_23
0x8039AD3C     40B  _restfpr_26_x
0x8039AD94     40B  _restgpr_26_x
0x8039B000     40B  VMBASEIsPageValid
0x8039B028     40B  VMBASEIsPageReferenced
0x8039B050     40B  VMBASEIsPageDirty
0x8039B200     40B  VMBASESetPageLocked
0x8039B2CC     40B  VMBASEInvalidateAllPages
0x8039B780     40B  __VMBASESetupVMRegisters_SetSDR1
0x8039BE60     40B  __node_alloc_L_false__0_R__M_deallocate_void_ptr__unsigned_int
0x803C1DB8     40B  EQuat__Id_void
0x8000ACB8     44B  _assertFail
0x80016A8C     44B  ESimsCam__Init_void
0x800A75BC     44B  QuickStringSet__QuickStringSet_void
0x80118A64     44B  cTrack__SetCompareFlags_int__int
0x80118E58     44B  cSamplePatch__cSamplePatch_SndEvtHitPatch_ptr__float
0x80142F60     44B  SpriteSlot__WriteSlot_SlotDescriptor_ptr
0x801455D8     44B  RoutingSlot__GetSnapDirection_void__const
0x801CEF60     44B  O2TTarget__RememberAudioOptions_void
0x801CF028     44B  O2TTarget__RememberGameOptions_void
0x801D1AD0     44B  IsSkillCatalogRating_int
0x801ECDC4     44B  ConvertShoppingCategoryToInventoryCategory_int
0x8024A890     44B  __terminate
0x8024A984     44B  __get_eh_context
0x8024BC5C     44B  OSRegisterVersion
0x8024C780     44B  OSAllocFromArenaLo
0x8024CAE4     44B  DCInvalidateRange
0x8024CB70     44B  DCFlushRangeNoSync
0x8024CB9C     44B  DCStoreRangeNoSync
0x8024CBC8     44B  DCZeroRange
0x8024CBF4     44B  DCTouchRange
0x8024D174     44B  L2Enable
0x80254A40     44B  IsMember
0x802561C4     44B  IsMember_1
0x8025C53C     44B  stateError
0x8025FCC4     44B  cbForCancelAllSync
0x802616EC     44B  DVDLowWaitCoverClose
0x80264EC8     44B  __VISetLatchMode
0x802686E4     44B  _passthruToMemFree_void_ptr__unsigned_int
0x802B55AC     44B  DOGMA_PoolManager__op_new_unsigned_int
0x802B55D8     44B  DOGMA_PoolManager__op_delete_void_ptr__unsigned_int
0x802B5604     44B  DOGMA_PoolManager__op_new__unsigned_int
0x802B5630     44B  DOGMA_PoolManager__op_delete__void_ptr
0x802B5B18     44B  DOGMA_PoolManager__ToNextValidSize_unsigned_int
0x802C86D0     44B  EGlobalManager__Register_EGlobalManagerClient_ptr__int
0x802CFDA0     44B  ERTQuantize__AllocNode_void
0x802CFE0C     44B  ERTQuantize__NodeToIndex_ERTQNode_ptr
0x802E0CF8     44B  EMemoryWriteStream__op_index_int__const
0x802E0D24     44B  EMemoryWriteStream__op_index_int
0x802E1804     44B  __static_initialization_and_destruction_0_88
0x802E340C     44B  EEngine__InitFileSystem_void
0x802E7650     44B  E3DWindow__GetViewport_void__const
0x802F9AE0     44B  ERC__GetFogColor_void
0x80300330     44B  EWindow__TransformToPixel_EVec2_ref__EVec2_ref
0x80300924     44B  EWindow__Transform_EVec2_ref__EVec2_ref
0x803009A8     44B  EWindow__TransformInv_float__float__float_ref__float_ref
0x8030F9D0     44B  EREdithTreeSet__GetTreeIDByIndex_int
0x8032339C     44B  EControllerManager__EControllerManager_void
0x803233C8     44B  EControllerManager__Init_void
0x80328D34     44B  EyeToyManager__UpdateAllInstances_float
0x8035FF50     44B  ERTQuantize4D__GetPaletteEntry_int__unsigned_char_ptr
0x80360450     44B  ERTQuantize4D__AllocNode_void
0x803604BC     44B  ERTQuantize4D__NodeToIndex_ERTQ4Node_ptr
0x803675B0     44B  IsAnyPrintable_unsigned_int
0x80371F70     44B  PSMTXIdentity
0x8037950C     44B  __AXDSPDoneCallback
0x80379EB8     44B  __AXSPBInit
0x8038CD0C     44B  GXInitSpecularDirHA
0x80390168     44B  GXSetColorUpdate
0x80390194     44B  GXSetAlphaUpdate
0x803902FC     44B  GXSetDither
0x803909E8     44B  WriteMTXPS3x3
0x80391A30     44B  GXReadGP0Metric
0x80391A5C     44B  GXReadGP1Metric
0x8039AA78     44B  GDFlushCurrToMem
0x8039ABFC     44B  _savefpr_22
0x8039AC48     44B  _savegpr_22
0x8039AC94     44B  _restfpr_22
0x8039ACE0     44B  _restgpr_22
0x8039AD38     44B  _restfpr_25_x
0x8039AD90     44B  _restgpr_25_x
0x8039B1A8     44B  VMBASEGetPhysicalAddrInMRAM
0x803C9440     44B  TArray_L_float__TArrayERAnimAllocator_R__Copy_float_ptr__float_ptr__int
0x80099834     48B  DummyMode__DummyMode_void
0x800C7D14     48B  cXMTObjectImpl__GetFirstMultiTileObject_void
0x8013550C     48B  RelMatrixImpl__RelMatrixImpl_void
0x8023F58C     48B  SNWrite32
0x8024A9B0     48B  __get_eh_info
0x8024AA80     48B  __get_dynamic_handler_chain
0x8024BB68     48B  __OSEVSetNumber
0x8024CB10     48B  DCFlushRange
0x8024CB40     48B  DCStoreRange
0x8024D1A0     48B  L2Disable
0x8024D970     48B  OSSwitchFiber
0x80253B74     48B  __OSReschedule
0x80255268     48B  OSSetThreadSpecific
0x8025ACB0     48B  C_VECDotProduct
0x8025BA94     48B  cbForReadAsync
0x8025BC98     48B  cbForSeekAsync
0x8025C094     48B  cbForPrepareStreamAsync
0x8025D180     48B  stateCoverClosed_CMD
0x8026091C     48B  __DVDPrintFatalMessage
0x802C7E04     48B  EFixedString__Replace_char__char
0x802CB8E4     48B  SignedRndf_void
0x802CC934     48B  ENodeList__GetSizeRev_void__const
0x802D3534     48B  EString__Replace_char__char
0x802D8538     48B  EThread__GetThreadObject_int
0x80303A8C     48B  PSystemSetWorldGravityDir
0x8030A5A0     48B  GetChar_void
0x8030EB70     48B  BSplineVolume__SetVolumeWeights_int__float
0x80311DC8     48B  EResource__EResource_void
0x80320A00     48B  ERShader__GetModifiableColor_unsigned_int
0x803246EC     48B  EDatasetManager__DelRef_EResource_ptr__EResourceManager__DelRefMode
0x8035AD9C     48B  EConfig__GetNext_NLIteratorPtrType_ptr__EString_ref__EString_ref
0x80365278     48B  LLSysClose
0x8037CC1C     48B  MIXAdjustInput
0x8037CC68     48B  MIXAuxAPostFader
0x8037CCC0     48B  MIXAuxAIsPostFader
0x8037CD18     48B  MIXAdjustAuxA
0x8037CD64     48B  MIXAuxBPostFader
0x8037CDBC     48B  MIXAuxBIsPostFader
0x8037CE5C     48B  MIXGetAuxB
0x8037D0AC     48B  MIXUnMute
0x8037D0DC     48B  MIXIsMute
0x8037D134     48B  MIXAdjustFader
0x80380630     48B  CARDGetResultCode
0x80388B38     48B  GXSaveGPFifo
0x80388F74     48B  __GXWriteFifoIntEnable
0x80388FA4     48B  __GXWriteFifoIntReset
0x80388FD4     48B  __GXInsaneWatermark
0x8038E8D4     48B  __GXGetSUTexSize
0x8038F484     48B  __GXSetIndirectMask
0x8038FE10     48B  GXSetFogColor
0x80390A88     48B  GXLoadPosMtxIndx
0x80391E7C     48B  GXClearPixMetric
0x80392274     48B  __VMAllocMRAMSwapSpace
0x8039257C     48B  VMInvalidateAllPages
0x8039AB9C     48B  GDOverflowed
0x8039ABF8     48B  _savefpr_21
0x8039AC44     48B  _savegpr_21
0x8039AC90     48B  _restfpr_21
0x8039ACDC     48B  _restgpr_21
0x8039AD34     48B  _restfpr_24_x
0x8039AD8C     48B  _restgpr_24_x
0x8039B26C     48B  __VMBASEInitLockedPageTable
0x8039B29C     48B  __VMBASEInitReversePageTable
0x8039EAB0     48B  void_partial_sort_L_Neighbor_ptrp__RelationsCmp_R__Neighbor_ptrp__Neighbor_ptrp__Neighbor_ptrp__RelationsCmp
0x803A2FF8     48B  FTilePt__op_eq_eq_FTilePt_ref__const
0x8000348C     52B  __flush_cache
0x80011E60     52B  __static_initialization_and_destruction_0_3
0x800169E8     52B  ESimsCam__SetFov_float
0x80047668     52B  EIFloor__op_delete_void_ptr
0x8005D6A0     52B  SAnimator2__IsSkillIdleAnimRunning_void
0x800911B8     52B  LoadingScreenFadeInState__IsLoadComplete_void
0x800912DC     52B  LoadingScreenUpdateState__IsLoadComplete_void
0x80091430     52B  LoadingScreenFadeOutState__IsLoadComplete_void
0x800937E8     52B  MUStateMachine__MURequest_MUStateMachine__eMURequest
0x801164B0     52B  cHitMan__GetSourceDataField_int__int__int_ptr
0x80132950     52B  PropTableImpl__GetEntry_int
0x80147164     52B  TreeStack__TreeStack_TreeSimImpl_ref
0x801490D0     52B  TreeStack__GetNthFrame_int
0x8015228C     52B  CreateTheWorld_void
0x8015E55C     52B  __static_initialization_and_destruction_0_52
0x80226914     52B  __static_initialization_and_destruction_0_64
0x8023D4F4     52B  tunerprotocol
0x8023EC84     52B  FS_Continue
0x8023F51C     52B  SNWrite8
0x8024265C     52B  copysignf
0x8024A9E0     52B  eh_context_initialize
0x8024AEA4     52B  PPCEieio
0x8024CC20     52B  ICInvalidateRange
0x802534BC     52B  OSIsThreadTerminated
0x8025A99C     52B  C_VECAdd
0x8025A9F4     52B  C_VECSubtract
0x8025C568     52B  stateTimeout
0x8025CC9C     52B  stateCheckID3
0x8025CCD0     52B  stateCheckID2a
0x80261280     52B  DoJustRead
0x80268618     52B  DBGEXIInit
0x8028FDD4     52B  EAStringC__op_neq_char_ptr__const
0x802B02C4     52B  EAStringC__op_neq_char_ptr__const_1
0x802C8E18     52B  EHashTable__Find_unsigned_int__unsigned_int__const
0x802C94C4     52B  EMat4__GetColumn_int__EVec4_ref
0x802C9520     52B  EMat4__SetColumn_int__EVec4_ref
0x802CC900     52B  ENodeList__GetSize_void__const
0x802D2764     52B  op_shr_EStream_ref__EBound3_ref
0x802D2C48     52B  EString__MakeUpper_void
0x802D59DC     52B  ETypeInfo__Find_unsigned_int
0x802D7340     52B  FastAllocPool__BlockIsInPool_void_ptr__const
0x802D7534     52B  efclose
0x802D79C4     52B  ESemaphore__iRelease_void
0x802D87B0     52B  PPMMutexUnlock_void_ptr
0x802DC520     52B  EA__Allocator__GeneralAllocator__GetTotalCoreSize_void__const
0x802DE9B4     52B  Vsprintf_char_ptr__char_ptr__va_list_tag_ptr
0x802DF318     52B  DbgLogTraceClose_void
0x802E67C0     52B  E3DWindow__GetNearFar_float_ptr__float_ptr
0x802F6A2C     52B  ERC__TriStripRef_int__float_ptr__float_ptr__unsigned_char_ptr__signed_char_ptr__unsigned_char_ptr__bool
0x802F6BAC     52B  ERC__TriStripRef_int__short_ptr__short_ptr__unsigned_char_ptr__signed_char_ptr__unsigned_char_ptr__bool
0x802FF810     52B  ESubModelShader__GetModifiableColor_unsigned_int
0x80300974     52B  EWindow__TransformInv_EVec2_ref__EVec2_ref
0x80305858     52B  EController__GetBtnRepeatMask_unsigned_int
0x8030A5D0     52B  PutChar_int
0x8030F580     52B  EREdithTreeSet__Write_EStream_ref
0x8030F5B4     52B  EREdithTreeSet__Read_EStream_ref
0x8030FCF0     52B  EResLoadCmd__EResLoadCmd_void
0x8031C280     52B  LoadXImage_EFile_ptr__int
0x80322280     52B  HDDThread__StopAll_void
0x80324858     52B  EDatasetManager__OutputDatasets_bool
0x80327EDC     52B  EResourceManager__CanCache_EResource_ptr
0x80329868     52B  calcWeightSum_int_ptr__int
0x8032D5CC     52B  ENgcAudioSampleManager__heapFindBlock_unsigned_int__const
0x8032D600     52B  ENgcAudioSampleManager__heapIsFreeBlock_ARAMBlock_ptr__const
0x80337FF4     52B  ClampGenericTrigger_unsigned_char_ptr__unsigned_char__unsigned_char
0x803505D4     52B  ENgcTextureBase__UpdatePaletteDeswizzled_void
0x803522E4     52B  Effects__EffectsManager__EffectsManager_void
0x803660CC     52B  BIG_version_void_ptr
0x8036E3E8     52B  vprintf
0x80370238     52B  GetFontSize
0x80371E88     52B  OSANSItoUTF32
0x80371F00     52B  OSSJIStoUTF32
0x80372008     52B  PSMTXCopy
0x803731EC     52B  PSMTXTrans
0x80374384     52B  PSMTX44Identity
0x803750BC     52B  PSMTX44Scale
0x80377D6C     52B  AXQuit
0x80378728     52B  __AXGetAuxAInput
0x803787F8     52B  __AXGetAuxBInput
0x8037CDEC     52B  MIXSetAuxB
0x8037EF34     52B  __CARDSyncCallback
0x80380A28     52B  CARDSetFastMode
0x80388A3C     52B  GXSaveCPUFifo
0x80388F40     52B  __GXFifoLink
0x8038AA5C     52B  GXResetWriteGatherPipe
0x8038BA90     52B  GXSetCoPlanar
0x8038BD24     52B  GXSetDispCopyDst
0x8038C8B0     52B  GXReadBoundingBox
0x8038DAD8     52B  GXGetTexObjMinLOD
0x8038DB0C     52B  GXGetTexObjMaxLOD
0x803901C0     52B  GXSetZMode
0x803901F4     52B  GXSetZCompLoc
0x80390980     52B  WriteMTXPS4x3
0x803909B4     52B  WriteMTXPS3x3from3x4
0x80390B50     52B  GXLoadNrmMtxIndx3x3
0x80390B84     52B  GXSetCurrentMtx
0x8039ABF4     52B  _savefpr_20
0x8039AC40     52B  _savegpr_20
0x8039AC8C     52B  _restfpr_20
0x8039ACD8     52B  _restgpr_20
0x8039AD30     52B  _restfpr_23_x
0x8039AD88     52B  _restgpr_23_x
0x803AD714     52B  int_ReconLoadVector_L_SlotDescriptor_R__vector_L_SlotDescriptor__allocator_L_SlotDescriptor_R__R__ref__iResFile_ptr__int__short__int_ptr
0x803AD7B4     52B  int_ReconSaveVector_L_SlotDescriptor_R__vector_L_SlotDescriptor__allocator_L_SlotDescriptor_R__R__ref__iResFile_ptr__int__short__int
0x803ADF2C     52B  SimpleReconObject_L_ReconStreamVector_L_SlotDescriptor_R__R__DoStream_ReconBuffer_ptr__int
0x803ADFC8     52B  SoundInfo__GetDataID_void__const
0x803C1510     52B  InstanceData__InstanceData_void
0x803C922C     52B  TArray_L_EAnimNodeDataPos__TArrayERAnimAllocator_R__Construct_EAnimNodeDataPos_ptr__int
0x803CA284     52B  TArray_L_SndEvtHitPatch__TArrayERSoundEventAllocator_R__Copy_SndEvtHitPatch_ptr__SndEvtHitPatch_ptr__int
0x8001A074     56B  ESimsCam__GetCursorLimitDepth_void
0x80039378     56B  EyeToyClient__GetHue_void
0x8004DCE4     56B  ISimsObjectModel__UpdateBulb_ObjAnimDef_ptr
0x80074E28     56B  IsConfigFileValid_int__OptionsRecon_ref
0x80078BD0     56B  CUnlockDisplay__SetAmbientLight_float__float__float
0x8007CD38     56B  __static_initialization_and_destruction_0_26
0x800839DC     56B  TextBlock__TextBlock_unsigned_wchar_t_ptr__EVec2_ref__EVec2_ref__EVec4_ptr__ERFont_ptr__float__bool__bool__bool
0x80086CD8     56B  Wrapper__FindPaneById_int
0x8008B498     56B  InLevelBaseState__Draw_ERC_ptr
0x800961BC     56B  StateMachine__FindStateById_int
0x8009B188     56B  UrbzCreditsState__UrbzCreditsState_int
0x8009B6DC     56B  UrbzModeNewGameState__UrbzModeNewGameState_int
0x800A7F9C     56B  wcschr
0x800D3880     56B  GetNghIndex_int
0x800D38B8     56B  GetHouseIndex_int
0x800D53E4     56B  NghResFile__GetThumbIdFromFamilyAndIndex_int__int
0x800F1264     56B  ObjectFolderImpl__GetTypeAttrBlock_int
0x80113F04     56B  PassiveInfluenceSystem__FlushSystem_void
0x80119050     56B  cSamplePatch__CreateChannel_void
0x80119D6C     56B  cSoundCache__IsInMemory_ERSoundEvent_ptr__const
0x80123704     56B  cXPersonImpl__GetCurrentRoute_void
0x801354D4     56B  RelMatrixImpl__GetNthKey_int
0x80143464     56B  SpriteSlot__Reset_void
0x80149F60     56B  CanWalkThrough_WallStyle
0x8015F524     56B  CasCostumes__CasCostumes_void
0x801603EC     56B  CasGenetics__CasGenetics_void
0x801AA580     56B  GetTheExposureHandler_void
0x801E7114     56B  GetExposureHandler_void
0x801E9648     56B  SetVar_EYE_funframeCurrSel__Handler_char_ptr
0x801E9680     56B  SetVar_EYE_filterCurrSel__Handler_char_ptr
0x80203D30     56B  INVTarget__GetSelectedShoppingCategory_void
0x8021F074     56B  __static_initialization_and_destruction_0_63
0x80226E80     56B  EIAmbLight__Construct_EIAmbLight_ptr
0x8024CD8C     56B  LCEnable
0x8024E890     56B  IsStreamEnabled
0x80250E10     56B  OSUnregisterResetFunction
0x802513C0     56B  OSGetResetCode
0x80255298     56B  OSGetThreadSpecific
0x80255DA8     56B  OSInitMutex
0x802562F0     56B  __OSCheckDeadLock
0x8025B098     56B  __DVDFSInit
0x8025B5C4     56B  myStrncpy
0x8025CD6C     56B  stateCheckID2
0x8025FF0C     56B  __DVDTestAlarm
0x8025FF44     56B  __DVDClearWaitingQueue
0x80260670     56B  strnlen
0x802611A8     56B  AudioBufferOn
0x80261E2C     56B  __DVDLowTestAlarm
0x802C5F98     56B  EChecksum__FNVHashString_char_ptr__unsigned_int
0x802C9238     56B  EMat4__PreScale_float
0x802CA2D4     56B  EMat4__PostTranslate_EVec3_ref
0x802CA3D4     56B  EMat4__PostScale_float
0x802CCA7C     56B  ENodeList__Search_unsigned_int__const
0x802CE470     56B  ERedBlackTree__FindNext_RBIteratorPtrType_ptr__unsigned_int_ptr__const
0x802CE6E4     56B  ERTQuantize__ERTQuantize_void
0x802D2D40     56B  EString__Empty_void
0x802D38AC     56B  EString__MakeLegalFilename_void
0x802DE9E8     56B  IsSpace_char
0x802F99B4     56B  ERC__ProcessFrameEffects_int__void_ptr
0x802F9A80     56B  ERC__ModelMatrix_EMat4_ptr
0x802FA9AC     56B  EShader__SelectForShadowMask_ERC_ptr
0x802FAC50     56B  ESubModel__ESubModel_void
0x802FBA2C     56B  ESubModelShader__VertexDataAllocation_int__char_ptr__int__char_ptr
0x80305778     56B  EController__GetBtnDownMask_unsigned_int
0x803057B0     56B  EController__GetBtnUpMask_unsigned_int
0x803057E8     56B  EController__GetBtnPressedMask_unsigned_int
0x80305820     56B  EController__GetBtnReleasedMask_unsigned_int
0x8030FD24     56B  EResLoaderMsgQueue__EResLoaderMsgQueue_void
0x80321F54     56B  HDDThread__DoFormat_void
0x80322028     56B  HDDThread__ArcIsCurrent_char_ptr
0x80324810     56B  EDatasetManager__GetRef_unsigned_int
0x803273D0     56B  EResourceManager__GetPos_unsigned_int
0x80328DE4     56B  EyeToyManager__StartStream_int
0x80328E1C     56B  EyeToyManager__StopStream_int
0x80328F0C     56B  EyeToyManager__GetAttributes_int
0x803371C0     56B  THPPlayerGetVolume_void
0x80346124     56B  ENgcRenderer__SetBlendMode_EDLEntry_ptr
0x8034C424     56B  ENgcRenderSurface__GetImageData_void_ptr
0x8034D9F0     56B  ENgcScheduler__Main_void
0x8035B328     56B  op_shl_EStream_ref__EDataHeader_ref
0x8035EAFC     56B  ERTQuantize4D__ERTQuantize4D_void
0x803620F4     56B  EVisInfoDecomp__GetFrame_float
0x8036EAB8     56B  strtoul
0x8036EDD4     56B  strtol
0x8036EF1C     56B  __main
0x803732E4     56B  C_MTXScale
0x80377C94     56B  ARQFlushQueue
0x8038044C     56B  __CARDSetDiskID
0x80382298     56B  CARDProbe
0x80389DCC     56B  GXClearVtxDesc
0x8038C878     56B  GXClearBoundingBox
0x8038D784     56B  GXInitTexObjFilter
0x8038DD84     56B  GXInitTlutObj
0x8038E11C     56B  GXInitTlutRegion
0x80390364     56B  GXSetFieldMask
0x80392E1C     56B  __VMMappingErrorAlert
0x8039ABF0     56B  _savefpr_19
0x8039AC3C     56B  _savegpr_19
0x8039AC88     56B  _restfpr_19
0x8039ACD4     56B  _restgpr_19
0x8039AD2C     56B  _restfpr_22_x
0x8039AD84     56B  _restgpr_22_x
0x8039F474     56B  SimpleReconObject_L_cSimulator_R__DoStream_ReconBuffer_ptr__int
0x803C1DE0     56B  op_mul_float__EQuat_ref
0x8004762C     60B  EIFloor__op_new_unsigned_int
0x8004A2E0     60B  BBI__InventoryItem__CopyTo_BBI__InventoryItem_ptr__const
0x8004B260     60B  GetIngredientManager_void
0x80066940     60B  SAnimator2__stopCurAnim_bool
0x80078C08     60B  CUnlockDisplay__HasDrawn_void
0x80089D3C     60B  EGameStateMan__Draw_ERC_ptr
0x80089DA0     60B  EGameState__op_new_unsigned_int
0x80091018     60B  LoadingScreenWaitingForLoadState__FaderStart_float
0x80096668     60B  StateMachineManager__FindMachine_StateMachine_ptr
0x800966A4     60B  StateMachineManager__Startup_void
0x8009AFB8     60B  TheSimsSimsIntroMovieState__TheSimsSimsIntroMovieState_int
0x8009B098     60B  TheSimsMainMenuState__TheSimsMainMenuState_int
0x800B1FA8     60B  ChainResFile__CountFiles_void
0x800B2A48     60B  ChainResFile__GetByID_int__short__void__p__void_ptr__int
0x800B3318     60B  ChainResFile__Add_Memory__HandleNode_ptr__int__short__StringBuffer_ref__bool
0x800BED18     60B  IFFResFile2__GetByID_int__short__void__p__void_ptr__int
0x800BF8E4     60B  IFFResFile2__Add_Memory__HandleNode_ptr__int__short__StringBuffer_ref__bool
0x800D1C38     60B  _c2DArray__RemoveArray__c2DArray_ptr
0x800D8AA8     60B  NghResFile__IsIDRegistered_NghResFile__RegistryID
0x80119088     60B  cSampleChannel__cSampleChannel_cSamplePatch_ptr
0x80132D9C     60B  ReconBuffer__ReconBuffer_void_ptr__int__ReconBuffer__Mode__bool
0x80134FCC     60B  RelMatrixImpl__GetValue_int__int
0x8013554C     60B  iResFile__Unlink_void
0x8013579C     60B  iResFile__GetLanguage_Memory__HandleNode_ptr
0x8013F33C     60B  SimLog__SimLog_void
0x801493B0     60B  TreeTable__GetNthEntry_int__const
0x80149980     60B  TreeTable__GetIndexOfNthOrderedEntry_int__const
0x8015CA44     60B  GetSmartDataFactory_void
0x8015E688     60B  TreeTableEntryQuickData__GetDebugOnly_void__const
0x8016010C     60B  CasCostumes__GetSimDescription_bool__unsigned_int
0x80167274     60B  CasScene__IsCameraMoving_void
0x80190728     60B  SerializeUIGameData__SaveComplete_NghResFile__SectionID__NghResFile__SaveRecord_ref
0x801B441C     60B  FCMTarget__GetFireCodeMeterLevel_void
0x801E96E4     60B  SetVar_EYE_settingSliderVal__Handler_char_ptr
0x801FEAA0     60B  PDATarget__SetupFirstOpenMessage_int__PDATarget__ePDAMode
0x80227108     60B  EIDirLight__Write_EStream_ref
0x80228100     60B  EILight__GetPosition_EVec3_ref
0x8022A7E8     60B  EIPortalPointLight__SetPortal_EInstance_ptr__bool
0x8022BE08     60B  EIStaticModel__SetModel_unsigned_int__bool__EInstance_ptr__EAnimController_ptr
0x8023F550     60B  SNRead32
0x802432D4     60B  malloc
0x80243310     60B  free
0x8024334C     60B  realloc
0x80243388     60B  calloc
0x802459EC     60B  vfiprintf
0x8024A8BC     60B  __throw_type_match
0x8024B30C     60B  InquiryCallback
0x8024E774     60B  Run
0x8025042C     60B  OSLinkFixed
0x80250944     60B  OnReset_1
0x80253688     60B  __OSGetEffectivePriority
0x80253BA4     60B  OSYieldThread
0x80258B04     60B  SIIsChanBusy
0x8025AD4C     60B  PSVECCrossProduct
0x8025AF34     60B  C_VECSquareDistance
0x8025F6C8     60B  DVDPause
0x80262700     60B  ImportAdjustingValues
0x80264438     60B  GetCurrentDisplayPosition
0x80264730     60B  VIGetDTVStatus
0x80266E10     60B  PADIsBarrel
0x80267E84     60B  MWCallback
0x8026B6C0     60B  AptDebugGetNumFrames_int
0x8026BCE4     60B  AptGetMovieclipInfo_AptMovieclipInformation_ptr
0x8026BDF0     60B  AptNonGCAllocSaveSize_unsigned_int
0x802C88C4     60B  EHashTable__EHashTable_int
0x802C8C9C     60B  EHashTable__Remove_HTIteratorPtrType_ptr
0x802D2844     60B  EString__EString_char
0x802D3E78     60B  EString__GetBuffer_int
0x802D7568     60B  efread
0x802D75A4     60B  efwrite
0x802D84FC     60B  EThread__IsCallingThread_void
0x802D9354     60B  EA__Allocator__GeneralAllocator__SetNewTopChunk_EA__Allocator__GeneralAllocator__Chunk_ptr__bool
0x802DA548     60B  EA__Allocator__GeneralAllocator__AssertionFailure_char_ptr__const
0x802F7900     60B  ERC__ModelMatrixId_void
0x80303248     60B  ParticleDestroy_void_ptrp
0x803066E0     60B  EFrameAllocGroup__Update_void
0x8030A0C4     60B  LineFade__SetEnabled_bool
0x8030D828     60B  ComputeTCBMults_float__float__float_ref__float_ref
0x803209C4     60B  ERShader__CanColorBeModified_void
0x803213C8     60B  ERTexture__Select_ERC_ptr__int
0x80327408     60B  EResourceManager__GetSize_unsigned_int
0x803275F4     60B  EResourceManager__FreeUnreferencedResources_void
0x80329460     60B  ImageProcessingManager__Close_void
0x8032951C     60B  ImageProcessingManager__ExecuteAsync_ETexture_ptr__ETexture_ptr__void__p__ETexture_ptr
0x8032C598     60B  AudioFrameCallback_void
0x8032CD64     60B  ENgcAudioSampleManager__Init_char_ptr
0x8032ED68     60B  XOSFontClearScreen_void
0x80336018     60B  ENgcMovie__PlayerPause_void
0x8034C2D8     60B  ENgcRenderSurface__DestroySubtextures_void
0x80359FF8     60B  EAllocGroup__RemoveAllocExternal_void_ptr
0x803616C4     60B  EStringTableNoCase__ClearTable_void
0x803652E8     60B  LLTracerPop
0x803658B4     60B  PoolDestroy
0x80371F34     60B  C_MTXIdentity
0x803731B0     60B  C_MTXTrans
0x80374F40     60B  PSMTX44Trans
0x80375778     60B  ARGetDMAStatus
0x80378ADC     60B  __AXGetCommandListAddress
0x8037BA60     60B  __MIXGetVolume
0x8037CE20     60B  MIXAdjustAuxB
0x8037E418     60B  DSPUnhalt
0x8038A930     60B  GXSetNumTexGens
0x8038CFE4     60B  GXSetNumChans
0x80390328     60B  GXSetDstAlpha
0x8039AA24     60B  __THPAudioInitialize
0x8039ABEC     60B  _savefpr_18
0x8039AC38     60B  _savegpr_18
0x8039AC84     60B  _restfpr_18
0x8039ACD0     60B  _restgpr_18
0x8039AD28     60B  _restfpr_21_x
0x8039AD80     60B  _restgpr_21_x
0x8039B230     60B  __VMBASEInitPageTable
0x8039C7EC     60B  TArray_L_EVec3__TArrayDefaultAllocator_R__Copy_EVec3_ptr__EVec3_ptr__int
0x8039D620     60B  float__anonymous__InterpolateLinear_L_float_R__float__float__float__float__float
0x8039F8E0     60B  TArray_L_EILight_ptr__TArrayDefaultAllocator_R__CopyReverse_EILight_ptrp__EILight_ptrp__int
0x803AB0B4     60B  _List_global_L_bool_R__Transfer__List_node_base_ptr__List_node_base_ptr__List_node_base_ptr
0x80014208     64B  __static_initialization_and_destruction_0_4
0x8003D208     64B  GameData__GotoLiveMode_void
0x8004571C     64B  EFloorShdTblNode__AddLightStrip_EFloorStripInfo
0x800499F8     64B  GetCirclePointIX_EVec2_ref__float__EVec2_ref__EVec2_ref__Intersection_ref
0x800596E0     64B  __static_initialization_and_destruction_0_20
0x80066F40     64B  SAnimator2__lockCarryArmNodes_float_ptr__EACTrack_ptr
0x80066F80     64B  SAnimator2__lockCarryArmNodes_float_ptr__int
0x80091224     64B  LoadingScreenUpdateState__FaderStart_float
0x80091674     64B  THREADEXEC_MU_SaveNewGame_void
0x80093170     64B  MUStatesLoadConfig__Update_float
